timestamp,tracking_ms,estimator_ms,total_ms,observations
1598870277.384594202,1.199854,1.406437,2.607611,361
1598870277.419139147,1.228154,1.535668,2.765152,359
1598870277.452627897,1.218474,2.476909,3.696673,356
1598870277.486561060,1.057062,1.772091,2.830463,355
1598870277.520346403,1.304525,1.476248,2.782173,351
1598870277.552699089,1.192634,2.950795,4.144329,348
1598870277.585834503,1.246535,2.919524,4.167049,346
1598870277.618988991,1.369436,3.396050,4.766826,345
1598870277.652387857,1.300226,3.088756,4.390372,340
1598870277.692741394,1.225855,2.701682,3.928887,339
1598870277.720949888,1.188434,2.586271,3.775855,339
1598870277.753685713,1.195974,2.185076,3.382040,339
1598870277.788222075,1.218404,1.518678,2.738492,337
1598870277.822351694,1.216654,1.465778,2.683562,337
1598870277.854809523,1.289186,2.285227,3.575803,337
1598870277.897688627,1.127843,1.473078,2.602031,337
1598870277.921940804,1.067583,1.479377,2.547770,337
1598870277.955217838,1.458927,3.065046,4.525853,335
1598870277.991724014,1.208704,3.236918,4.446872,370
1598870278.023751736,1.566939,2.987695,4.556214,359
1598870278.056733131,1.511508,3.195818,4.708436,359
1598870278.090157747,1.560509,3.141587,4.703746,359
1598870278.123830080,1.645069,2.744382,4.390861,359
1598870278.157078266,1.505728,2.434748,3.941656,358
1598870278.190151930,1.516938,1.547939,3.066867,355
1598870278.225418091,1.567908,2.324028,3.893336,355
1598870278.258474350,1.406127,2.775382,4.182789,355
1598870278.292508364,1.273395,1.497518,2.772493,355
1598870278.325196266,1.287355,1.472487,2.761392,355
1598870278.359297037,1.230844,3.891676,5.123630,353
1598870278.393725157,1.245665,3.810495,5.057610,352
1598870278.426528454,1.462417,3.004725,4.468632,351
1598870278.460376263,1.486357,3.675663,5.163500,351
1598870278.494289637,1.337846,2.922985,4.262231,351
1598870278.527379990,1.519848,2.815303,4.336901,350
1598870278.561226368,1.172934,2.493390,3.667594,347
1598870278.602326870,1.162814,1.572899,2.737043,344
1598870278.628406763,1.275205,1.588558,2.864633,344
1598870278.660870552,1.233645,2.627931,3.862376,343
1598870278.697115660,1.461177,2.089115,3.551232,339
1598870278.728234768,1.346706,1.889772,3.237608,373
1598870278.760627270,1.242725,3.415450,4.659685,371
1598870278.795881748,1.300026,3.602642,4.904068,370
1598870278.829056025,1.219224,3.143267,4.363731,370
1598870278.862221718,1.316626,3.836275,5.154081,369
1598870278.896662474,1.322716,2.903104,4.227140,369
1598870278.930306196,1.223734,3.075227,4.300381,369
1598870278.962867498,1.539729,2.726702,4.268281,367
1598870278.997167587,1.508648,1.667120,3.177758,367
1598870279.030812025,1.659250,1.604129,3.264259,367
1598870279.064551592,1.654219,2.817864,4.475263,364
1598870279.098163605,1.188444,3.669133,4.859217,361
1598870279.131340981,1.232234,1.641600,2.875434,360
1598870279.164529085,1.248175,3.494141,4.743456,359
1598870279.198674679,1.417996,3.872686,5.292572,350
1598870279.232299566,1.662780,3.199127,4.863207,349
1598870279.266021252,1.421407,3.649883,5.073250,344
1598870279.298969984,1.244365,3.094707,4.340302,344
1598870279.332937479,1.396056,2.807363,4.204529,341
1598870279.366894960,1.587488,2.649032,4.237870,337
1598870279.401280403,1.559998,1.582219,3.143547,383
1598870279.434432030,1.496428,1.626909,3.124467,381
1598870279.467708588,1.597398,2.774683,4.373131,380
1598870279.499948502,1.587188,3.447811,5.036519,380
1598870279.536510944,1.717790,1.734641,3.454231,379
1598870279.568347931,1.721801,3.486391,5.209582,379
1598870279.602054834,1.775931,4.138159,5.916030,378
1598870279.637202501,1.501378,3.155207,4.657915,376
1598870279.672584534,1.463498,3.476261,4.940879,373
1598870279.703183413,1.341126,3.211818,4.554114,370
1598870279.737023830,1.332375,2.971585,4.305411,369
1598870279.776447058,1.373206,4.282511,5.657117,366
1598870279.806633949,1.410766,1.626570,3.038936,366
1598870279.839942932,1.455687,1.636679,3.093256,363
1598870279.874789715,1.373767,2.901004,4.276021,362
1598870279.904705524,1.475918,2.875894,4.354932,359
1598870279.937041998,1.306135,1.665190,2.972485,359
1598870279.970774412,1.641419,3.491281,5.134290,358
1598870280.004417419,1.521898,4.066059,5.589307,358
1598870280.038077354,1.450437,3.246919,4.700346,356
1598870280.070640087,1.356106,3.601622,4.959078,356
1598870280.104288101,1.454897,3.217048,4.674285,356
1598870280.138457298,1.376316,3.445421,4.823217,355
1598870280.171347618,1.419957,4.206880,5.628557,355
1598870280.204719305,1.287065,1.646489,2.935104,355
1598870280.237053633,1.327805,1.737921,3.066556,354
1598870280.270476580,1.328056,2.694002,4.023028,353
1598870280.304671764,1.207474,2.530590,3.739264,353
1598870280.339008570,1.283495,1.453897,2.738602,350
1598870280.371126175,1.330496,3.428660,4.760186,350
1598870280.404480934,1.310346,3.888666,5.200182,350
1598870280.437741518,1.395756,3.048466,4.445672,348
1598870280.470789194,1.415956,3.318539,4.735825,347
1598870280.505793810,1.239925,3.089796,4.331551,347
1598870280.538717508,1.400457,2.848753,4.250450,346
1598870280.570469856,1.315535,3.717794,5.034819,345
1598870280.604373217,1.229574,1.508688,2.739442,344
1598870280.639464140,1.397626,1.564449,2.964065,343
1598870280.672195435,1.447997,2.900815,4.349852,343
1598870280.706566811,1.299625,2.650382,3.951897,340
1598870280.739572287,1.428557,1.839362,3.269239,339
1598870280.773745775,1.329926,3.213528,4.544664,377
1598870280.806895494,1.317715,3.531532,4.850537,376
1598870280.840545416,1.343026,2.967475,4.311851,375
1598870280.874129534,1.538328,3.356999,4.896978,374
1598870280.906867266,1.415517,3.329839,4.747846,372
1598870280.941693783,1.506658,3.028816,4.538914,372
1598870280.974510431,1.427107,3.466581,4.895448,370
1598870281.008725405,1.221294,1.799082,3.022466,369
1598870281.043245316,1.318136,1.565048,2.885234,368
1598870281.048687696,1.412517,2.618521,4.032238,368
1598870281.075536728,1.306185,2.433879,3.741684,365
1598870281.109477043,1.350066,4.261580,5.613216,365
1598870281.144950628,1.391566,3.236049,4.628945,365
1598870281.177961349,1.306896,3.367159,4.675375,365
1598870281.212559223,1.476997,3.119807,4.598154,363
1598870281.247161388,1.345006,3.399940,4.746746,362
1598870281.280091286,1.439047,3.053736,4.494243,362
1598870281.315066814,1.288895,2.795483,4.085958,362
1598870281.349539995,1.366187,3.196417,4.564374,362
1598870281.382982731,1.363516,2.049964,3.414670,362
1598870281.417231798,1.253345,1.595719,2.854194,362
1598870281.450690746,1.318086,2.556650,3.875666,362
1598870281.484052658,1.301795,2.453879,3.757064,362
1598870281.519742012,1.285815,3.536092,4.823017,362
1598870281.552947283,1.300365,3.286589,4.589144,362
