# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598871638.934756517410278,0.00237,0.00010,0.00023,0.00344,0.00000,0.00109,0.00724
1598871638.968047142028809,0.00228,0.00009,0.00001,0.00329,0.00000,0.00096,0.00663
1598871639.001203060150146,0.00234,0.00010,0.00010,0.00326,0.00000,0.00090,0.00671
1598871639.034349441528320,0.00241,0.00009,0.00004,0.00324,0.00009,0.00087,0.00674
1598871639.067602396011353,0.00229,0.00007,0.00005,0.00340,0.00000,0.00088,0.00669
1598871639.101962327957153,0.00246,0.00007,0.00001,0.00337,0.00000,0.00086,0.00676
1598871639.168171167373657,0.00237,0.00014,0.00063,0.00336,0.00000,0.00103,0.00752
1598871639.201831340789795,0.00186,0.00010,0.00170,0.00333,0.00000,0.00087,0.00786
1598871639.268027305603027,0.00234,0.00012,0.00001,0.00338,0.00000,0.00099,0.00684
1598871639.306758403778076,0.00205,0.00007,0.00254,0.00365,0.00000,0.00123,0.00955
1598871639.365414619445801,0.00238,0.00010,0.00186,0.00324,0.00000,0.00097,0.00854
1598871639.397317409515381,0.00285,0.00013,0.00069,0.00230,0.00000,0.00106,0.00703
1598871639.431446075439453,0.00247,0.00013,0.00075,0.00310,0.00000,0.00087,0.00732
1598871639.466433048248291,0.00240,0.00008,0.00008,0.00288,0.00008,0.00093,0.00645
1598871639.528504371643066,0.00302,0.00012,0.00007,0.00316,0.00004,0.00089,0.00730
1598871639.564584732055664,0.00195,0.00006,0.00001,0.00315,0.00000,0.00084,0.00602
1598871639.628524065017700,0.00236,0.00008,0.00003,0.00311,0.00002,0.00088,0.00648
1598871639.662096500396729,0.00187,0.00006,0.00003,0.00308,0.00000,0.00087,0.00591
1598871639.695906877517700,0.00220,0.00007,0.00003,0.00309,0.00059,0.00085,0.00682
1598871639.728373765945435,0.00256,0.00010,0.00140,0.00319,0.00063,0.00136,0.00924
1598871639.762244462966919,0.00265,0.00011,0.00007,0.00356,0.00000,0.00091,0.00729
1598871639.796337604522705,0.00222,0.00006,0.00241,0.00300,0.00008,0.00089,0.00867
1598871639.829422712326050,0.00247,0.00011,0.00152,0.00299,0.00014,0.00102,0.00826
1598871639.862313032150269,0.00273,0.00009,0.00092,0.00329,0.00000,0.00096,0.00800
1598871639.895994186401367,0.00225,0.00007,0.00044,0.00329,0.00000,0.00078,0.00683
1598871639.929815292358398,0.00231,0.00007,0.00129,0.00301,0.00000,0.00082,0.00751
1598871640.001049995422363,0.00225,0.00009,0.00091,0.00264,0.00007,0.00089,0.00686
1598871640.063523054122925,0.00257,0.00008,0.00019,0.00258,0.00000,0.00081,0.00624
1598871640.099356412887573,0.00229,0.00007,0.00061,0.00242,0.00023,0.00085,0.00647
1598871640.163514614105225,0.00249,0.00011,0.00034,0.00224,0.00000,0.00088,0.00606
