# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598870239.765578031539917,0.00215,0.00014,0.00034,0.00298,0.00000,0.00095,0.00657
1598870239.799941301345825,0.00205,0.00012,0.00009,0.00281,0.00000,0.00108,0.00615
1598870239.832294225692749,0.00188,0.00009,0.00031,0.00282,0.00069,0.00073,0.00652
1598870239.865069150924683,0.00177,0.00009,0.00032,0.00301,0.00000,0.00090,0.00610
1598870239.900475025177002,0.00183,0.00007,0.00200,0.00282,0.00000,0.00080,0.00751
1598870239.965904474258423,0.00192,0.00016,0.00247,0.00336,0.00000,0.00098,0.00891
1598870240.000197887420654,0.00222,0.00013,0.00154,0.00336,0.00000,0.00093,0.00818
1598870240.033114194869995,0.00178,0.00010,0.00001,0.00303,0.00000,0.00069,0.00561
1598870240.065831422805786,0.00206,0.00011,0.00001,0.00278,0.00000,0.00074,0.00569
1598870240.099368333816528,0.00170,0.00009,0.00008,0.00267,0.00008,0.00073,0.00535
1598870240.132376194000244,0.00180,0.00007,0.00003,0.00312,0.00012,0.00078,0.00591
1598870240.166757583618164,0.00203,0.00014,0.00004,0.00287,0.00000,0.00091,0.00600
1598870240.200067281723022,0.00195,0.00014,0.00001,0.00284,0.00070,0.00086,0.00651
1598870240.232659816741943,0.00167,0.00008,0.00001,0.00302,0.00000,0.00078,0.00555
1598870240.265329599380493,0.00180,0.00010,0.00001,0.00298,0.00038,0.00087,0.00613
1598870240.299391269683838,0.00199,0.00010,0.00001,0.00309,0.00000,0.00075,0.00593
1598870240.334820985794067,0.00174,0.00008,0.00203,0.00305,0.00000,0.00103,0.00794
1598870240.399786233901978,0.00204,0.00011,0.00229,0.00343,0.00000,0.00086,0.00874
1598870240.432133913040161,0.00187,0.00010,0.00078,0.00292,0.00000,0.00077,0.00645
1598870240.465454339981079,0.00197,0.00012,0.00103,0.00295,0.00073,0.00090,0.00771
1598870240.499511241912842,0.00196,0.00012,0.00001,0.00363,0.00000,0.00100,0.00672
1598870240.532865047454834,0.00193,0.00009,0.00001,0.00319,0.00000,0.00078,0.00599
1598870240.566602706909180,0.00197,0.00010,0.00003,0.00365,0.00000,0.00093,0.00668
1598870240.600304365158081,0.00169,0.00006,0.00001,0.00317,0.00000,0.00070,0.00563
1598870240.666629791259766,0.00218,0.00013,0.00071,0.00325,0.00000,0.00098,0.00725
1598870240.699444055557251,0.00219,0.00008,0.00002,0.00316,0.00000,0.00095,0.00640
1598870240.733916759490967,0.00190,0.00010,0.00155,0.00306,0.00000,0.00075,0.00737
1598870240.767500162124634,0.00205,0.00013,0.00014,0.00312,0.00000,0.00094,0.00638
1598870240.799808740615845,0.00210,0.00010,0.00162,0.00305,0.00002,0.00076,0.00766
1598870240.865916013717651,0.00198,0.00013,0.00205,0.00327,0.00076,0.00093,0.00912
1598870240.899479627609253,0.00213,0.00013,0.00086,0.00321,0.00000,0.00102,0.00735
1598870240.967530250549316,0.00191,0.00011,0.00096,0.00355,0.00000,0.00103,0.00756
1598870240.999795198440552,0.00183,0.00012,0.00003,0.00328,0.00000,0.00075,0.00600
1598870241.032886028289795,0.00220,0.00009,0.00001,0.00327,0.00000,0.00067,0.00624
